EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.000883817672729,0,1,INITIAL_BUFFERING,Writing,45226
0.00454497337341,0,1,PLAY,InitialBuffering-Play,0
0.00567197799683,0,0,PLAY,StillPlaying,45226
0.293972969055,0,1,PLAY,Writing,45226.0
0.880990982056,0,2,PLAY,Writing,88783.0
1.71456599236,1,3,PLAY,Writing,128503.0
2.51035881042,2,4,PLAY,Writing,177437.0
3.52814888954,3,5,PLAY,Writing,217761.0
4.00691080093,4,4,PLAY,StillPlaying,45226.0
4.54668092728,4,5,PLAY,Writing,255865.0
6.62267279625,6,6,PLAY,Writing,323047.0
8.0072388649,8,5,PLAY,StillPlaying,88783.0
9.1784799099,9,6,PLAY,Writing,378355.0
11.9532330036,11,7,PLAY,Writing,509091.0
12.0067689419,12,6,PLAY,StillPlaying,128503.0
15.0145728588,15,7,PLAY,Writing,509091.0
16.007409811,16,6,PLAY,StillPlaying,177437.0
18.0325078964,18,7,PLAY,Writing,509091.0
20.0070278645,20,6,PLAY,StillPlaying,217761.0
21.655069828,21,7,PLAY,Writing,577751.0
24.0069959164,24,6,PLAY,StillPlaying,255865.0
25.2051990032,25,7,PLAY,Writing,577751.0
28.0069768429,28,6,PLAY,StillPlaying,323047.0
28.8237929344,28,7,PLAY,Writing,577751.0
30.6652657986,30,8,PLAY,Writing,577751.0
32.0072898865,32,7,PLAY,StillPlaying,378355.0
33.1590437889,33,8,PLAY,Writing,577751.0
36.0070569515,36,7,PLAY,StillPlaying,509091.0
36.2524449825,36,8,PLAY,Writing,577751.0
38.8754398823,38,9,PLAY,Writing,577751.0
40.006980896,40,8,PLAY,StillPlaying,509091.0
41.6547789574,41,9,PLAY,Writing,577751.0
44.007283926,44,8,PLAY,StillPlaying,509091.0
45.1139099598,45,9,PLAY,Writing,577751.0
48.0070228577,48,8,PLAY,StillPlaying,577751.0
48.5949778557,48,9,PLAY,Writing,577751.0
50.6054868698,50,10,PLAY,Writing,577751.0
52.0069768429,52,9,PLAY,StillPlaying,577751.0
52.9257118702,52,10,PLAY,Writing,577751.0
54.7184448242,54,11,PLAY,Writing,577751.0
56.0070388317,56,10,PLAY,StillPlaying,577751.0
60.0073449612,60,9,PLAY,StillPlaying,577751.0
60.0487818718,60,10,PLAY,Writing,577751.0
62.0840249062,62,11,PLAY,Writing,577751.0
64.0070569515,64,10,PLAY,StillPlaying,577751.0
68.0070397854,68,9,PLAY,StillPlaying,577751.0
68.8903708458,68,10,PLAY,Writing,577751.0
71.27896595,71,11,PLAY,Writing,577751.0
72.0073368549,72,10,PLAY,StillPlaying,577751.0
76.0070178509,76,9,PLAY,StillPlaying,577751.0
77.8756959438,77,10,PLAY,Writing,577751.0
80.006994009,80,9,PLAY,StillPlaying,577751.0
81.229916811,81,10,PLAY,Writing,577751.0
84.0069668293,84,9,PLAY,StillPlaying,577751.0
84.5915658474,84,10,PLAY,Writing,577751.0
87.5823619366,87,11,PLAY,Writing,577751.0
88.0069429874,88,10,PLAY,StillPlaying,577751.0
92.0070188046,92,9,PLAY,StillPlaying,577751.0
94.2288269997,94,10,PLAY,Writing,577751.0
96.0070078373,96,9,PLAY,StillPlaying,577751.0
97.7683069706,97,10,PLAY,Writing,577751.0
100.007022858,100,9,PLAY,StillPlaying,577751.0
101.284041882,101,10,PLAY,Writing,577751.0
104.00701499,104,9,PLAY,StillPlaying,577751.0
104.877714872,104,10,PLAY,Writing,577751.0
107.866186857,107,11,PLAY,Writing,577751.0
108.006929874,108,10,PLAY,StillPlaying,577751.0
112.007862806,112,9,PLAY,StillPlaying,577751.0
114.409355879,114,10,PLAY,Writing,577751.0
116.007506847,116,9,PLAY,StillPlaying,577751.0
117.713960886,117,10,PLAY,Writing,577751.0
119.825524807,119,11,PLAY,Writing,577751.0
120.0068748,120,10,PLAY,StillPlaying,577751.0
124.007002831,124,9,PLAY,StillPlaying,577751.0
126.140613794,126,10,PLAY,Writing,577751.0
128.007069826,128,9,PLAY,StillPlaying,577751.0
128.85183382,128,10,PLAY,Writing,577751.0
131.436542988,131,11,PLAY,Writing,577751.0
132.007042885,132,10,PLAY,StillPlaying,577751.0
136.007026911,136,9,PLAY,StillPlaying,577751.0
137.06195879,137,10,PLAY,Writing,577751.0
140.007030964,140,9,PLAY,StillPlaying,577751.0
140.400871992,140,10,PLAY,Writing,577751.0
142.777140856,142,11,PLAY,Writing,577751.0
144.007414818,144,10,PLAY,StillPlaying,577751.0
148.007131815,148,9,PLAY,StillPlaying,577751.0
150.260307789,150,10,PLAY,Writing,577751.0
152.007001877,152,9,PLAY,StillPlaying,577751.0
152.347949982,152,10,PLAY,Writing,577751.0
154.594620943,154,11,PLAY,Writing,577751.0
156.007125854,156,10,PLAY,StillPlaying,577751.0
160.006994009,160,9,PLAY,StillPlaying,577751.0
160.941089869,160,10,PLAY,Writing,577751.0
162.815026999,162,11,PLAY,Writing,577751.0
164.007652998,164,10,PLAY,StillPlaying,577751.0
168.006973982,168,9,PLAY,StillPlaying,577751.0
170.665656805,170,10,PLAY,Writing,782553.0
172.006991863,172,9,PLAY,StillPlaying,577751.0
174.080802917,174,10,PLAY,Writing,577751.0
176.007364988,176,9,PLAY,StillPlaying,577751.0
177.520121813,177,10,PLAY,Writing,577751.0
180.007220984,180,9,PLAY,StillPlaying,577751.0
180.913236856,180,10,PLAY,Writing,577751.0
182.933055878,182,11,PLAY,Writing,577751.0
184.007603884,184,10,PLAY,StillPlaying,577751.0
188.007458925,188,9,PLAY,StillPlaying,577751.0
188.902282,188,10,PLAY,Writing,577751.0
191.757956982,191,11,PLAY,Writing,577751.0
192.155161858,192,10,PLAY,StillPlaying,577751.0
196.007496834,196,9,PLAY,StillPlaying,577751.0
197.6591959,197,10,PLAY,Writing,577751.0
200.007002831,200,9,PLAY,StillPlaying,577751.0
200.398514986,200,10,PLAY,Writing,577751.0
203.470980883,203,11,PLAY,Writing,577751.0
204.007607937,204,10,PLAY,StillPlaying,577751.0
208.007272959,208,9,PLAY,StillPlaying,782553.0
209.951190948,209,10,PLAY,Writing,577751.0
212.007017851,212,9,PLAY,StillPlaying,577751.0
212.970291853,212,10,PLAY,Writing,577751.0
216.007511854,216,9,PLAY,StillPlaying,577751.0
216.268126965,216,10,PLAY,Writing,577751.0
219.058109999,219,11,PLAY,Writing,577751.0
220.007086992,220,10,PLAY,StillPlaying,577751.0
224.007043839,224,9,PLAY,StillPlaying,577751.0
224.843782902,224,10,PLAY,Writing,577751.0
227.928646803,227,11,PLAY,Writing,577751.0
228.006958961,228,10,PLAY,StillPlaying,577751.0
232.007507801,232,9,PLAY,StillPlaying,577751.0
234.173941851,234,10,PLAY,Writing,577751.0
236.006999016,236,9,PLAY,StillPlaying,577751.0
237.781422853,237,10,PLAY,Writing,577751.0
240.007556915,240,9,PLAY,StillPlaying,577751.0
241.035347939,241,10,PLAY,Writing,577751.0
244.00699687,244,9,PLAY,StillPlaying,577751.0
244.289496899,244,10,PLAY,Writing,577751.0
247.031184912,247,11,PLAY,Writing,577751.0
248.007605791,248,10,PLAY,StillPlaying,577751.0
252.007078886,252,9,PLAY,StillPlaying,577751.0
252.584170818,252,10,PLAY,Writing,577751.0
255.907436848,255,11,PLAY,Writing,577751.0
256.006805897,256,10,PLAY,StillPlaying,577751.0
260.007527828,260,9,PLAY,StillPlaying,577751.0
261.590475798,261,10,PLAY,Writing,577751.0
264.007443905,264,9,PLAY,StillPlaying,577751.0
264.880605936,264,10,PLAY,Writing,782553.0
